,category,hour,location,name,price,url,year
758,MOTOR GRADERS,5162Hours,"GrandJunction,CO,UnitedStates",CATERPILLAR MOTOR GRADERS 140M2 AWD 2012,"NT$7,993,460TWD",/en/CATERPILLAR/MOTOR%20GRADERS/140M2%20AWD/2367351/detail_view.html,2012
759,MOTOR GRADERS,2925Hours,"Aurora,CO,UnitedStates",CATERPILLAR MOTOR GRADERS 140M2 2011,"NT$7,993,460TWD",/en/CATERPILLAR/MOTOR%20GRADERS/140M2/2027654/detail_view.html,2011
760,MOTOR GRADERS,5380Hours,"GrandJunction,CO,UnitedStates",CATERPILLAR MOTOR GRADERS 140M2 AWD 2012,"NT$7,842,640TWD",/en/CATERPILLAR/MOTOR%20GRADERS/140M2%20AWD/2152265/detail_view.html,2012
761,MOTOR GRADERS,2416Hours,"Tucson,AZ,UnitedStates",CATERPILLAR MOTOR GRADERS 140M3 2014,"NT$7,776,279TWD",/en/CATERPILLAR/MOTOR%20GRADERS/140M3/2472417/detail_view.html,2014
762,MOTOR GRADERS,5797Hours,"Albuquerque,NM,UnitedStates",CATERPILLAR MOTOR GRADERS 140M AWD 2011,"NT$7,691,820TWD",/en/CATERPILLAR/MOTOR%20GRADERS/140M%20AWD/2151268/detail_view.html,2011
763,MOTOR GRADERS,4105Hours,"Saltlakecity,UT,UnitedStates",CATERPILLAR MOTOR GRADERS 140M2 AWD 2013,"NT$7,661,656TWD",/en/CATERPILLAR/MOTOR%20GRADERS/140M2%20AWD/2473067/detail_view.html,2013
764,MOTOR GRADERS,5678Hours,"Aurora,CO,UnitedStates",CATERPILLAR MOTOR GRADERS 140M2 2012,"NT$7,541,000TWD",/en/CATERPILLAR/MOTOR%20GRADERS/140M2/2152264/detail_view.html,2012
765,MOTOR GRADERS,4288Hours,"Yuma,AZ,UnitedStates",CATERPILLAR MOTOR GRADERS 140M2 AWD 2012,"NT$7,528,813TWD",/en/CATERPILLAR/MOTOR%20GRADERS/140M2%20AWD/2458166/detail_view.html,2012
766,MOTOR GRADERS,3755Hours,"Aurora,CO,UnitedStates",CATERPILLAR MOTOR GRADERS 140M2 2012,"NT$7,390,180TWD",/en/CATERPILLAR/MOTOR%20GRADERS/140M2/2000122/detail_view.html,2012
767,MOTOR GRADERS,3057Hours,"Yuma,CO,UnitedStates",CATERPILLAR MOTOR GRADERS 140M2 2011,"NT$7,390,180TWD",/en/CATERPILLAR/MOTOR%20GRADERS/140M2/2027653/detail_view.html,2011
768,MOTOR GRADERS,5258Hours,"Aurora,CO,UnitedStates",CATERPILLAR MOTOR GRADERS 12M2 AWD 2014,"NT$7,236,343TWD",/en/CATERPILLAR/MOTOR%20GRADERS/12M2%20AWD/2539309/detail_view.html,2014
769,MOTOR GRADERS,4794Hours,"ApacheJunction,AZ,UnitedStates",CATERPILLAR MOTOR GRADERS 140M2 AWD 2012,"NT$7,201,353TWD",/en/CATERPILLAR/MOTOR%20GRADERS/140M2%20AWD/2459947/detail_view.html,2012
770,MOTOR GRADERS,1662Hours,"Tucson,AZ,UnitedStates",CATERPILLAR MOTOR GRADERS 12M2 2013,"NT$7,057,048TWD",/en/CATERPILLAR/MOTOR%20GRADERS/12M2/2257961/detail_view.html,2013
771,MOTOR GRADERS,5437Hours,"Aurora,CO,UnitedStates",CATERPILLAR MOTOR GRADERS 140M2 2012,"NT$6,786,900TWD",/en/CATERPILLAR/MOTOR%20GRADERS/140M2/2367350/detail_view.html,2012
772,MOTOR GRADERS,5149Hours,"Aurora,CO,UnitedStates",CATERPILLAR MOTOR GRADERS 140M2 2012,"NT$6,786,900TWD",/en/CATERPILLAR/MOTOR%20GRADERS/140M2/2142899/detail_view.html,2012
773,MOTOR GRADERS,5309Hours,"Aurora,CO,UnitedStates",CATERPILLAR MOTOR GRADERS 140M2 2012,"NT$6,786,900TWD",/en/CATERPILLAR/MOTOR%20GRADERS/140M2/2152266/detail_view.html,2012
774,MOTOR GRADERS,6550Hours,"Windsor,CO,UnitedStates",CATERPILLAR MOTOR GRADERS 140M AWD 2010,"NT$6,786,900TWD",/en/CATERPILLAR/MOTOR%20GRADERS/140M%20AWD/2240126/detail_view.html,2010
775,MOTOR GRADERS,7751Hours,"Sacramento,CA,UnitedStates",CATERPILLAR MOTOR GRADERS 14H 2006,"NT$6,771,818TWD",/en/CATERPILLAR/MOTOR%20GRADERS/14H/2226911/detail_view.html,2006
776,MOTOR GRADERS,2250Hours,"Phoenix,AZ,UnitedStates",CATERPILLAR MOTOR GRADERS 12M2 2014,"NT$6,768,439TWD",/en/CATERPILLAR/MOTOR%20GRADERS/12M2/2464546/detail_view.html,2014
777,MOTOR GRADERS,4775Hours,"Tucson,AZ,UnitedStates",CATERPILLAR MOTOR GRADERS 140M2 AWD 2011,"NT$6,610,259TWD",/en/CATERPILLAR/MOTOR%20GRADERS/140M2%20AWD/2460793/detail_view.html,2011
778,MOTOR GRADERS,7188Hours,"Aurora,CO,UnitedStates",CATERPILLAR MOTOR GRADERS 14M 2011,"NT$6,485,260TWD",/en/CATERPILLAR/MOTOR%20GRADERS/14M/2504732/detail_view.html,2011
779,MOTOR GRADERS,5141Hours,"Windsor,CO,UnitedStates",CATERPILLAR MOTOR GRADERS 140M 2010,"NT$6,379,686TWD",/en/CATERPILLAR/MOTOR%20GRADERS/140M/2360864/detail_view.html,2010
780,MOTOR GRADERS,3335Hours,"FRESNO,CA,UnitedStates",CATERPILLAR MOTOR GRADERS 120M AWD 2010,"NT$6,228,866TWD",/en/CATERPILLAR/MOTOR%20GRADERS/120M%20AWD/2494883/detail_view.html,2010
781,MOTOR GRADERS,1260Hours,"Albuquerque,NM,UnitedStates",CATERPILLAR MOTOR GRADERS 140M 2009,"NT$5,927,226TWD",/en/CATERPILLAR/MOTOR%20GRADERS/140M/2085244/detail_view.html,2009
782,MOTOR GRADERS,3928Hours,"Sacramento,CA,UnitedStates",CATERPILLAR MOTOR GRADERS 140H 2006,"NT$5,881,980TWD",/en/CATERPILLAR/MOTOR%20GRADERS/140H/2226907/detail_view.html,2006
783,MOTOR GRADERS,15685Hours,"Henderson,NV,UnitedStates",CATERPILLAR MOTOR GRADERS 14H 2006,"NT$5,672,340TWD",/en/CATERPILLAR/MOTOR%20GRADERS/14H/2529511/detail_view.html,2006
784,MOTOR GRADERS,5532Hours,"Windsor,CO,UnitedStates",CATERPILLAR MOTOR GRADERS 140M VHP 2008,"NT$5,580,340TWD",/en/CATERPILLAR/MOTOR%20GRADERS/140M%20VHP/1885150/detail_view.html,2008
785,MOTOR GRADERS,6379Hours,"Aurora,CO,UnitedStates",CATERPILLAR MOTOR GRADERS 140M2 2012,"NT$5,278,700TWD",/en/CATERPILLAR/MOTOR%20GRADERS/140M2/2486049/detail_view.html,2012
786,MOTOR GRADERS,5392Hours,"Aurora,CO,UnitedStates",CATERPILLAR MOTOR GRADERS 140M 2011,"NT$5,203,290TWD",/en/CATERPILLAR/MOTOR%20GRADERS/140M/2474331/detail_view.html,2011
787,MOTOR GRADERS,6670Hours,"Aurora,CO,UnitedStates",CATERPILLAR MOTOR GRADERS 140M AWD 2008,"NT$5,188,208TWD",/en/CATERPILLAR/MOTOR%20GRADERS/140M%20AWD/1207353/detail_view.html,2008
788,MOTOR GRADERS,5117Hours,"Windsor,CO,UnitedStates",CATERPILLAR MOTOR GRADERS 140M AWD 2009,"NT$5,112,798TWD",/en/CATERPILLAR/MOTOR%20GRADERS/140M%20AWD/2480287/detail_view.html,2009
789,MOTOR GRADERS,3514Hours,"ELOY,AZ,UnitedStates",CATERPILLAR MOTOR GRADERS 140M 2011,"NT$5,097,716TWD",/en/CATERPILLAR/MOTOR%20GRADERS/140M/2513506/detail_view.html,2011
790,MOTOR GRADERS,5577Hours,"Eloy,AZ,UnitedStates",CATERPILLAR MOTOR GRADERS 120M2 2013,"NT$5,061,519TWD",/en/CATERPILLAR/MOTOR%20GRADERS/120M2/2495229/detail_view.html,2013
791,MOTOR GRADERS,5977Hours,"Albuquerque,NM,UnitedStates",CATERPILLAR MOTOR GRADERS 140M 2011,"NT$5,052,470TWD",/en/CATERPILLAR/MOTOR%20GRADERS/140M/2335037/detail_view.html,2011
792,MOTOR GRADERS,4636Hours,"Aurora,CO,UnitedStates",CATERPILLAR MOTOR GRADERS 140M 2010,"NT$5,037,388TWD",/en/CATERPILLAR/MOTOR%20GRADERS/140M/2360863/detail_view.html,2010
793,MOTOR GRADERS,2077Hours,"Albuquerque,NM,UnitedStates",CATERPILLAR MOTOR GRADERS 140M2 AWD 2014,"NT$11,251,172TWD",/en/CATERPILLAR/MOTOR%20GRADERS/140M2%20AWD/2407268/detail_view.html,2014
794,MOTOR GRADERS,2954Hours,"Albuquerque,NM,UnitedStates",CATERPILLAR MOTOR GRADERS 140M 2011,"NT$5,580,340TWD",/en/CATERPILLAR/MOTOR%20GRADERS/140M/1711097/detail_view.html,2011
795,MOTOR GRADERS,1650Hours,"Windsor,CO,UnitedStates",CATERPILLAR MOTOR GRADERS 140M3 AWD 2015,"NT$16,482,393TWD",/en/CATERPILLAR/MOTOR%20GRADERS/140M3%20AWD/2159467/detail_view.html,2015
796,MOTOR GRADERS,821Hours,"Hayden,CO,UnitedStates",CATERPILLAR MOTOR GRADERS 160M3 2015,"NT$16,236,074TWD",/en/CATERPILLAR/MOTOR%20GRADERS/160M3/2221335/detail_view.html,2015
797,MOTOR GRADERS,1999Hours,"Durango,CO,UnitedStates",CATERPILLAR MOTOR GRADERS 140M3 2015,"NT$14,444,333TWD",/en/CATERPILLAR/MOTOR%20GRADERS/140M3/2124990/detail_view.html,2015
798,MOTOR GRADERS,1864Hours,"Durango,CO,UnitedStates",CATERPILLAR MOTOR GRADERS 140M3 2015,"NT$14,444,333TWD",/en/CATERPILLAR/MOTOR%20GRADERS/140M3/2122500/detail_view.html,2015
799,MOTOR GRADERS,1048Hours,"CO,UnitedStates",CATERPILLAR MOTOR GRADERS 140M3 2015,"NT$14,441,467TWD",/en/CATERPILLAR/MOTOR%20GRADERS/140M3/2157469/detail_view.html,2015
800,MOTOR GRADERS,2031Hours,"Aurora,CO,UnitedStates",CATERPILLAR MOTOR GRADERS 140M3 2014,"NT$14,215,750TWD",/en/CATERPILLAR/MOTOR%20GRADERS/140M3/2184029/detail_view.html,2014
801,MOTOR GRADERS,2444Hours,"Aurora,CO,UnitedStates",CATERPILLAR MOTOR GRADERS 140M2 AWD 2014,"NT$13,913,959TWD",/en/CATERPILLAR/MOTOR%20GRADERS/140M2%20AWD/1994044/detail_view.html,2014
802,MOTOR GRADERS,1883Hours,"Imperial,CA,UnitedStates",CATERPILLAR MOTOR GRADERS 14M 2016,"NT$13,792,187TWD",/en/CATERPILLAR/MOTOR%20GRADERS/14M/2425211/detail_view.html,2016
803,MOTOR GRADERS,1904Hours,"Durango,CO,UnitedStates",CATERPILLAR MOTOR GRADERS 140M2 2014,"NT$13,729,747TWD",/en/CATERPILLAR/MOTOR%20GRADERS/140M2/2012746/detail_view.html,2014
